873274043,09/30/2016,20:30:00,09/30/2016,20:44:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,922,TRAFFIC:UNCLASSIFIED MISDEMEAN,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,49,FRONT OF,RESIDENCE - PUBLIC HOUSING,,PELHAM PARKWAY,1021823,252489,40.859627046,-73.864170921,(40.859627046: -73.864170921)
322107545,09/30/2016,13:05:00,,,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1014828,253744,40.86309864,-73.889452862,(40.86309864: -73.889452862)
740364160,09/30/2016,10:40:00,,,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1008199,246712,40.84381837,-73.913443777,(40.84381837: -73.913443777)
103308762,09/30/2016,00:20:00,09/30/2016,00:20:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,922,TRAFFIC:UNCLASSIFIED MISDEMEAN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,,BRIDGE,,,1032091,241976,40.830722328,-73.827126059,(40.830722328: -73.827126059)
296149393,09/29/2016,18:30:00,09/29/2016,18:50:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1011504,237005,40.817165868,-73.901538123,(40.817165868: -73.901538123)
302008267,09/29/2016,21:50:00,,,09/29/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1017827,261293,40.883807412,-73.878572763,(40.883807412: -73.878572763)
365905514,09/29/2016,17:00:00,09/29/2016,17:15:00,09/29/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,,STREET,,,1017854,243216,40.83419141,-73.878565745,(40.83419141: -73.878565745)
523607515,09/29/2016,13:30:00,,,09/29/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1010670,237763,40.819248897,-73.904548214,(40.819248897: -73.904548214)
154901211,09/29/2016,06:08:00,09/29/2016,06:19:00,09/29/2016,348,VEHICLE AND TRAFFIC LAWS,922,TRAFFIC:UNCLASSIFIED MISDEMEAN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1022893,247684,40.846434146,-73.860330455,(40.846434146: -73.860330455)
502745754,09/28/2016,19:15:00,09/28/2016,19:19:00,09/28/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,,STREET,,,1012643,252165,40.85877206,-73.89735897,(40.85877206: -73.89735897)
