197951514,09/30/2016,19:30:00,09/30/2016,19:31:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,,STREET,,,958816,155124,40.592427438,-74.091580207,(40.592427438: -74.091580207)
219344895,09/30/2016,18:50:00,09/30/2016,19:00:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,950529,161602,40.610180565,-74.121451048,(40.610180565: -74.121451048)
266653406,09/29/2016,15:15:00,09/29/2016,15:42:00,09/29/2016,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,944259,170390,40.634275683,-74.144085114,(40.634275683: -74.144085114)
831278180,09/28/2016,18:22:00,09/28/2016,18:25:00,09/28/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,956920,162010,40.611322458,-74.098434885,(40.611322458: -74.098434885)
178426744,09/28/2016,15:30:00,09/28/2016,15:32:00,09/28/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,961142,163793,40.61622844,-74.083234776,(40.61622844: -74.083234776)
653172770,09/27/2016,06:30:00,09/27/2016,06:40:00,09/27/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,964777,164972,40.619473286,-74.070145178,(40.619473286: -74.070145178)
690442470,09/26/2016,19:50:00,09/26/2016,19:58:00,09/26/2016,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,937300,172838,40.640960756,-74.169174688,(40.640960756: -74.169174688)
835269819,09/25/2016,02:20:00,09/25/2016,02:20:00,09/25/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,,BRIDGE,,,966300,157946,40.600191577,-74.064640501,(40.600191577: -74.064640501)
989709338,09/24/2016,20:00:00,09/24/2016,20:40:00,09/24/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,943247,152449,40.585026755,-74.147622309,(40.585026755: -74.147622309)
741703281,09/23/2016,15:30:00,09/23/2016,15:35:00,09/23/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,948081,158420,40.601436979,-74.130250714,(40.601436979: -74.130250714)
