696129315,09/30/2016,22:30:00,09/30/2016,22:50:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,942367,146703,40.569251021,-74.150754915,(40.569251021: -74.150754915)
240376151,09/30/2016,20:20:00,09/30/2016,20:30:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,STATEN ISLAND,121,INSIDE,RESIDENCE - PUBLIC HOUSING,,MARINER'S HARBOR,939367,169549,40.631943881,-74.161704881,(40.631943881: -74.161704881)
454877141,09/30/2016,19:20:00,09/30/2016,19:30:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,938638,171465,40.637199163,-74.16434425,(40.637199163: -74.16434425)
691839469,09/30/2016,18:20:00,09/30/2016,18:30:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,CHAIN STORE,,,937325,151467,40.582301992,-74.168936095,(40.582301992: -74.168936095)
216401278,09/30/2016,17:45:00,09/30/2016,17:55:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,940693,156276,40.595518908,-74.156841986,(40.595518908: -74.156841986)
246901397,09/30/2016,17:00:00,09/30/2016,17:05:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,,STREET,,,951919,144748,40.563924906,-74.116364189,(40.563924906: -74.116364189)
505319019,09/30/2016,16:40:00,09/30/2016,16:45:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,DRUG STORE,,,948498,162493,40.612618212,-74.128770607,(40.612618212: -74.128770607)
521000223,09/30/2016,16:40:00,09/30/2016,17:00:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,123,,BUS TERMINAL,,,937087,143436,40.560257239,-74.169736892,(40.560257239: -74.169736892)
469696231,09/30/2016,16:10:00,09/30/2016,16:15:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,960414,163781,40.616193574,-74.085856935,(40.616193574: -74.085856935)
364264414,09/30/2016,16:00:00,09/30/2016,16:04:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,938575,166490,40.623543535,-74.164537572,(40.623543535: -74.164537572)
409562905,09/30/2016,15:00:00,09/30/2016,15:30:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,STREET,,,961580,163524,40.615491223,-74.08165623,(40.615491223: -74.08165623)
194702043,09/30/2016,14:15:00,,,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,952056,145450,40.565852258,-74.115874454,(40.565852258: -74.115874454)
735572234,09/30/2016,14:15:00,09/30/2016,14:20:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,OTHER,,,940599,167433,40.626142073,-74.157252583,(40.626142073: -74.157252583)
372832243,09/30/2016,11:30:00,09/30/2016,11:40:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,962835,167738,40.627060894,-74.077149232,(40.627060894: -74.077149232)
325286397,09/30/2016,08:30:00,09/30/2016,08:40:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,960510,174384,40.645296819,-74.08554845,(40.645296819: -74.08554845)
960690772,09/29/2016,17:00:00,09/29/2016,17:10:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,STREET,,,965844,163408,40.615182711,-74.066297472,(40.615182711: -74.066297472)
122871096,09/29/2016,16:00:00,09/30/2016,06:00:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,REAR OF,OTHER,,,940849,137037,40.542712439,-74.156156764,(40.542712439: -74.156156764)
917811515,09/29/2016,08:00:00,09/29/2016,17:00:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,STATEN ISLAND,120,INSIDE,RESIDENCE - PUBLIC HOUSING,,RICHMOND TERRACE,960040,174187,40.644754824,-74.087241385,(40.644754824: -74.087241385)
181429247,09/29/2016,07:35:00,09/29/2016,07:45:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,959899,170039,40.633369067,-74.087734502,(40.633369067: -74.087734502)
240084744,09/24/2016,13:45:00,09/24/2016,14:00:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,947517,164108,40.617047037,-74.132312688,(40.617047037: -74.132312688)
319864357,09/29/2016,16:45:00,09/29/2016,16:50:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE - APT. HOUSE,,,941450,170208,40.633763004,-74.154204492,(40.633763004: -74.154204492)
