976606882,09/22/2016,16:30:00,09/22/2016,16:35:00,09/22/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,944796,172157,40.639128124,-74.14216069,(40.639128124: -74.14216069)
952337842,09/19/2016,16:35:00,09/19/2016,16:45:00,09/19/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,939697,167579,40.626538321,-74.160502963,(40.626538321: -74.160502963)
463591467,09/16/2016,15:40:00,,,09/16/2016,358,OFFENSES INVOLVING FRAUD,706,RECORDS:FALSIFY-TAMPER,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,PUBLIC BUILDING,,,942825,166367,40.623226819,-74.149226973,(40.623226819: -74.149226973)
695635777,09/15/2016,12:10:00,09/15/2016,12:20:00,09/15/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,STREET,,MARKHAM GARDENS,951681,172718,40.640695942,-74.117355645,(40.640695942: -74.117355645)
732445564,09/14/2016,18:05:00,09/14/2016,18:10:00,09/14/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,941742,167236,40.625606908,-74.153133735,(40.625606908: -74.153133735)
700590406,09/13/2016,16:25:00,09/13/2016,16:30:00,09/13/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,FOOD SUPERMARKET,,,939399,137840,40.544909306,-74.161379125,(40.544909306: -74.161379125)
961785043,09/12/2016,12:00:00,09/12/2016,12:04:00,09/12/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,STREET,,,950219,171911,40.638475404,-74.122619516,(40.638475404: -74.122619516)
284253874,09/01/2016,21:20:00,09/01/2016,21:43:00,09/01/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,933134,158896,40.602669889,-74.184080273,(40.602669889: -74.184080273)
420477061,08/30/2016,15:10:00,,,08/30/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,STATEN ISLAND,120,FRONT OF,RESIDENCE - PUBLIC HOUSING,,RICHMOND TERRACE,960040,174187,40.644754824,-74.087241385,(40.644754824: -74.087241385)
578905636,08/24/2016,23:50:00,08/24/2016,23:57:00,08/25/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,123,,STREET,,,915510,126551,40.513770242,-74.247218753,(40.513770242: -74.247218753)
562068368,08/18/2016,20:30:00,08/18/2016,20:46:00,08/18/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,947441,170657,40.635022335,-74.132622152,(40.635022335: -74.132622152)
275335242,08/16/2016,17:00:00,08/16/2016,17:05:00,08/16/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,946550,167033,40.625071482,-74.135812125,(40.625071482: -74.135812125)
438901795,08/14/2016,17:00:00,,,08/14/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,STREET,,,961024,166669,40.624122151,-74.083669699,(40.624122151: -74.083669699)
