551000436,09/30/2016,09:15:00,09/30/2016,09:20:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,STREET,,,996644,209958,40.742962354,-73.955274248,(40.742962354: -73.955274248)
762243307,09/30/2016,07:30:00,09/30/2016,07:35:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,INSIDE,COMMERCIAL BUILDING,,,1017324,198914,40.712596129,-73.880699051,(40.712596129: -73.880699051)
997874528,09/30/2016,04:10:00,09/30/2016,04:20:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1013472,211812,40.748011524,-73.894537711,(40.748011524: -73.894537711)
413528317,09/30/2016,01:30:00,09/30/2016,01:35:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,INSIDE,SOCIAL CLUB/POLICY,,,1008817,219241,40.768416381,-73.911310693,(40.768416381: -73.911310693)
185752043,09/30/2016,01:00:00,09/30/2016,01:20:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,STREET,,,1011618,198023,40.710170037,-73.901284968,(40.710170037: -73.901284968)
784031280,09/30/2016,01:00:00,09/30/2016,03:00:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1019325,211383,40.74681275,-73.873416189,(40.74681275: -73.873416189)
934382618,09/29/2016,22:30:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,RESIDENCE-HOUSE,,,1037624,225347,40.785048721,-73.807264611,(40.785048721: -73.807264611)
359382820,09/29/2016,21:00:00,09/30/2016,01:00:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,,,1009026,196835,40.706916897,-73.910638687,(40.706916897: -73.910638687)
810010346,09/29/2016,13:00:00,,,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1023625,190562,40.689646073,-73.858019358,(40.689646073: -73.858019358)
758035378,09/29/2016,08:45:00,09/29/2016,08:48:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,100,INSIDE,PUBLIC SCHOOL,,,1032621,152219,40.58435832,-73.82585567,(40.58435832: -73.82585567)
298458559,09/29/2016,08:00:00,09/29/2016,22:00:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,1032428,198872,40.712411497,-73.8262173,(40.712411497: -73.8262173)
564005304,09/29/2016,07:30:00,09/30/2016,00:30:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,,,1026262,193076,40.696534288,-73.848494955,(40.696534288: -73.848494955)
722236773,09/28/2016,10:00:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1052842,188329,40.683338819,-73.752689118,(40.683338819: -73.752689118)
692221155,09/24/2016,23:00:00,09/25/2016,01:00:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,BAR/NIGHT CLUB,,,1006257,219047,40.767890644,-73.920553328,(40.767890644: -73.920553328)
855153015,09/24/2016,10:15:00,09/24/2016,10:20:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,RESIDENCE-HOUSE,,,1018901,216495,40.760845553,-73.874920056,(40.760845553: -73.874920056)
648702228,09/23/2016,07:30:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105,,STREET,,,1058006,191950,40.693236066,-73.734030494,(40.693236066: -73.734030494)
697119281,09/22/2016,15:30:00,09/22/2016,15:50:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,PUBLIC SCHOOL,,,1039110,197551,40.708746766,-73.802125321,(40.708746766: -73.802125321)
994808674,09/21/2016,21:00:00,09/23/2016,21:00:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1044821,156440,40.595869121,-73.781895432,(40.595869121: -73.781895432)
