312411961,07/11/2016,18:45:00,07/11/2016,18:50:00,07/11/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,1040919,196773,40.706599944,-73.795606957,(40.706599944: -73.795606957)
219050612,07/05/2016,19:00:00,07/05/2016,19:13:00,07/05/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,INSIDE,SMALL MERCHANT,,,1023075,191574,40.692426206,-73.859996764,(40.692426206: -73.859996764)
480684656,06/29/2016,21:30:00,,,06/29/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,1023580,191632,40.692583173,-73.858175376,(40.692583173: -73.858175376)
407337062,06/28/2016,16:15:00,06/28/2016,16:57:00,06/28/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,FRONT OF,STREET,,,1024922,204073,40.726724661,-73.853260911,(40.726724661: -73.853260911)
919300588,06/22/2016,18:50:00,06/22/2016,19:55:00,06/22/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,BANK,,,1014111,212144,40.748920645,-73.892230054,(40.748920645: -73.892230054)
594376680,06/20/2016,16:00:00,,,06/20/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,INSIDE,COMMERCIAL BUILDING,,,1031898,186190,40.677605279,-73.82821878,(40.677605279: -73.82821878)
152820419,06/19/2016,18:20:00,06/19/2016,18:27:00,06/19/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,,STREET,,,1041627,198275,40.710718006,-73.793040543,(40.710718006: -73.793040543)
126009954,06/17/2016,12:50:00,06/17/2016,12:56:00,06/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,VARIETY STORE,,,1036604,195167,40.702218445,-73.811182791,(40.702218445: -73.811182791)
993685445,06/17/2016,12:45:00,06/17/2016,12:45:00,06/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,SMALL MERCHANT,,,1037637,195008,40.701775856,-73.807458471,(40.701775856: -73.807458471)
964921152,06/17/2016,12:30:00,06/17/2016,12:42:00,06/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,DEPARTMENT STORE,,,1038324,195097,40.702015968,-73.804980063,(40.702015968: -73.804980063)
313097483,06/17/2016,12:20:00,,,06/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,STORE UNCLASSIFIED,,,1036823,195116,40.702077163,-73.810393351,(40.702077163: -73.810393351)
902625271,06/17/2016,11:42:00,06/17/2016,11:42:00,06/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,STORE UNCLASSIFIED,,,1040660,195811,40.703961143,-73.796549177,(40.703961143: -73.796549177)
839915088,06/17/2016,11:30:00,06/17/2016,11:57:00,06/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,1037663,185218,40.674904457,-73.807442314,(40.674904457: -73.807442314)
683185430,06/17/2016,11:00:00,06/17/2016,11:15:00,06/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,DEPARTMENT STORE,,,1037070,195060,40.701921986,-73.809502971,(40.701921986: -73.809502971)
686741722,06/17/2016,11:00:00,06/17/2016,11:25:00,06/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,SMALL MERCHANT,,,1042047,198473,40.711258734,-73.791523895,(40.711258734: -73.791523895)
988027230,06/16/2016,21:30:00,06/16/2016,21:36:00,06/16/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,,STREET,,,1043927,212264,40.749099067,-73.784620329,(40.749099067: -73.784620329)
503306785,06/08/2016,08:00:00,06/08/2016,08:12:00,06/08/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,1001260,214898,40.756513734,-73.938603636,(40.756513734: -73.938603636)
975574978,06/04/2016,18:40:00,06/04/2016,18:50:00,06/04/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,GROCERY/BODEGA,,,1013787,195967,40.704519831,-73.893470403,(40.704519831: -73.893470403)
168970115,06/02/2016,02:00:00,,,06/02/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,1012333,209177,40.740782802,-73.89865942,(40.740782802: -73.89865942)
573388137,06/01/2016,12:35:00,06/01/2016,12:40:00,06/01/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,COMMERCIAL BUILDING,FLUSHING MEADOWS CORONA PARK,,1027350,214375,40.754989552,-73.844434938,(40.754989552: -73.844434938)
555509084,05/31/2016,22:00:00,05/31/2016,22:05:00,05/31/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,COMMERCIAL BUILDING,FLUSHING MEADOWS CORONA PARK,,1027350,214375,40.754989552,-73.844434938,(40.754989552: -73.844434938)
593413959,05/31/2016,21:50:00,05/31/2016,22:00:00,05/31/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,COMMERCIAL BUILDING,FLUSHING MEADOWS CORONA PARK,,1027350,214375,40.754989552,-73.844434938,(40.754989552: -73.844434938)
405859130,05/31/2016,17:40:00,05/31/2016,17:48:00,05/31/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,,STREET,,,1037679,197301,40.708069334,-73.807288803,(40.708069334: -73.807288803)
721404941,05/29/2016,15:00:00,,,05/29/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,PUBLIC BUILDING,,,1018714,214946,40.756594678,-73.875603018,(40.756594678: -73.875603018)
579683728,05/28/2016,17:45:00,05/28/2016,17:50:00,05/28/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,COMMERCIAL BUILDING,FLUSHING MEADOWS CORONA PARK,,1027350,214375,40.754989552,-73.844434938,(40.754989552: -73.844434938)
